id,valve_id,component_name,component_text,created_at,updated_at
6346,537,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6347,537,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6348,537,PORT,FULL,,
6349,537,RATING,ASME CLASS 1500,,
6350,537,STANDARD,API 600,,
6351,537,STEM,11-13% CR.,,
6352,537,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6353,537,TYPE,GATE,,
6354,538,BODY,"CAST 2-1/4 CR - 1 MO; ASTM A217, GR WC9",,
6355,538,BONNET,"BOLTED BONNET, OS&Y",,
6356,538,DISC,FLEXIBLE,,
6357,538,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6358,538,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6359,538,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6360,538,PORT,FULL,,
6361,538,RATING,ASME CLASS 1500,,
6362,538,STANDARD,API 600,,
6363,538,STEM,11-13% CR.,,
6364,538,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6365,538,TYPE,GATE,,
6366,539,BODY,"FORGED 1-1/4 CR - 1/2 MO; ASTM A182, GR F11",,
6367,539,BONNET,"WELDED, OS&Y",,
6368,539,DISC,SOLID,,
6369,539,ENDS,SOCKETWELD,,
6370,539,OPERATOR,HANDWHEEL,,
6371,539,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6372,539,PORT,REDUCED,,
6373,539,RATING,ASME CLASS 1500,,
6374,539,STANDARD,API 602,,
6375,539,STEM,11-13% CR.,,
6376,539,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6377,539,TYPE,GATE,,
6378,540,BODY,"FORGED 2-1/4 CR - 1 MO; ASTM A182, GR F22",,
6379,540,BONNET,"BOLTED, OS&Y",,
6380,540,DISC,SOLID,,
6381,540,ENDS,SOCKETWELD,,
6382,540,OPERATOR,HANDWHEEL,,
6383,540,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6384,540,PORT,FULL,,
6385,540,RATING,ASME CLASS 1500,,
6386,540,STANDARD,API 602,,
6387,540,STEM,11-13% CR.,,
6388,540,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6389,540,TYPE,GATE,,
6390,541,BODY,"FORGED 5 CR - 1/2 MO; ASTM A182, GR F5",,
6391,541,BONNET,"BOLTED, OS&Y",,
6392,541,DISC,SOLID,,
6393,541,ENDS,SOCKETWELD,,
6394,541,OPERATOR,HANDWHEEL,,
6395,541,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6396,541,PORT,FULL,,
6397,541,RATING,ASME CLASS 1500,,
6398,541,STANDARD,API 602,,
6399,541,STEM,11-13% CR.,,
6400,541,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6401,541,TYPE,GATE,,
6402,542,BODY,"FORGED CARBON STEEL, ASTM A105",,
6403,542,BONNET,"WELDED, OS&Y",,
6404,542,DISC,SOLID,,
6405,542,ENDS,SOCKETWELD,,
6406,542,OPERATOR,HANDWHEEL,,
6407,542,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6408,542,PORT,REDUCED,,
6409,542,RATING,ASME CLASS 1500,,
6410,542,STANDARD,API 602,,
6411,542,STEM,316 STAINLESS STEEL,,
6412,542,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
6413,542,TYPE,GATE,,
6414,543,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6415,543,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6416,543,DISC,FLEXIBLE,,
6417,543,ENDS,RING JOINT FLANGED,,
6418,543,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6419,543,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6420,543,PORT,FULL,,
6421,543,RATING,ASME CLASS 1500,,
6422,543,STANDARD,ASME B16.34,,
6423,543,STEM,316 STAINLESS STEEL,,
6424,543,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
6425,543,TYPE,GATE - PRESSURE SEAL,,
6426,544,BODY,"CAST 2-1/4 CR - 1 MO; ASTM A217, GR WC9. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6427,544,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6428,544,DISC,FLEXIBLE,,
6429,544,ENDS,RING JOINT FLANGED,,
6430,544,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6431,544,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6432,544,PORT,FULL,,
6433,544,RATING,ASME CLASS 1500,,
6434,544,STANDARD,ASME B16.34,,
6435,544,STEM,11-13% CR.,,
6436,544,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6437,544,TYPE,GATE - PRESSURE SEAL,,
6438,545,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6439,545,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6440,545,DISC,FLEXIBLE,,
6441,545,ENDS,RING JOINT FLANGED,,
6442,545,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6443,545,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6444,545,PORT,FULL,,
6445,545,RATING,ASME CLASS 1500,,
6446,545,STANDARD,ASME B16.34,,
6447,545,STEM,11-13% CR.,,
6448,545,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6449,545,TYPE,GATE - PRESSURE SEAL,,
6450,546,BODY,"CAST 347 STAINLESS STEEL; ASTM 351, GR. CF8C. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6451,546,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6452,546,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
6453,546,DISC,FLEXIBLE,,
6454,546,ENDS,RING JOINT FLANGED,,
6455,546,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6456,546,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6457,546,PORT,FULL,,
6458,546,RATING,ASME CLASS 1500,,
6459,546,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
6460,546,STANDARD,ASME B16.34,,
6461,546,STEM,321 OR 347 STAINLESS STEEL,,
6462,546,TRIM,"DISC: 347 STAINLESS STEEL, CO CR-A HARDFACED, SEAT: 347 STAINLESS STEEL, CO CR-A HARDFACED, WELDED-IN SEAT RINGS.",,
6463,546,TYPE,GATE - PRESSURE SEAL,,
6464,547,BODY,"CAST CARBON STEEL: ASTM A216, GR. WCB. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6465,547,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6466,547,DISC,FLEXIBLE,,
6467,547,ENDS,RING JOINT FLANGED,,
6468,547,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6469,547,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6470,547,PORT,FULL,,
6471,547,RATING,ASME CLASS 1500,,
6472,547,STANDARD,ASME B16.34,,
6473,547,STEM,11-13% CR.,,
6474,547,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6475,547,TYPE,GATE - PRESSURE SEAL,,
6476,548,BODY,CAST 1-1/4 CR - 1/2 MO; ASTM A217. GR WC6. WALL THICKNESS SHALL MEET API 600 CLASS B.,,
6477,548,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6478,548,DISC,FLEXIBLE,,
6479,548,ENDS,RING JOINT FLANGED,,
6480,548,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
6481,548,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6482,548,PORT,FULL,,
6483,548,RATING,ASME CLASS 1500,,
6484,548,STANDARD,ASME B16.34,,
6485,548,STEM,11-13% CR.,,
6486,548,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6487,548,TYPE,GATE - PRESSURE SEAL,,
6488,549,BODY,"FORGED 1-1/4 CR - 1/2 MO; ASTM A182, GR. F11",,
6489,549,BONNET,"BOLTED, OS&Y, RING JOINT",,
6490,549,DISC,"LOOSE, PLUG TYPE",,
6491,549,ENDS,RING JOINT FLANGED,,
6492,549,OPERATOR,HANDWHEEL,,
6493,549,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6494,549,PORT,N/A,,
6495,549,RATING,ASME CLASS 1500,,
6496,549,STANDARD,ASME B16.34,,
6497,549,STEM,11-13% CR.,,
6498,549,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6499,549,TYPE,GLOBE,,
6500,550,BODY,FORGED CARBON STEEL; ASTM A105,,
6501,550,BONNET,"WELDED, OS&Y",,
6502,550,DISC,PLUG TYPE,,
6503,550,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6504,550,OPERATOR,HANDWHEEL,,
6505,550,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6506,550,PORT,N/A,,
6507,550,RATING,ASME CLASS 1500,,
6508,550,STANDARD,ASME B16.34,,
6509,550,STEM,11-13% CR.,,
6510,550,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6511,550,TYPE,GLOBE,,
6512,551,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6513,551,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6514,551,DISC,PLUG TYPE,,
6515,551,ENDS,BUTT WELDING; ASME B16.10: SHORT BODY (SPECIFY WELD END BORE),,
6516,551,OPERATOR,"2""-8"" HANDWHEEL, 10""-14"" GEAR",,
6517,551,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6518,551,PORT,N/A,,
6519,551,RATING,ASME CLASS 1500,,
6520,551,STANDARD,ASME B16.34,,
6521,551,STEM,11-13% CR.,,
6522,551,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6523,551,TYPE,GLOBE - PRESSURE SEAL,,
6524,553,BODY,"CAST 1-1/4 CR - 1/2 MO; ASTM A217, GR WC6. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6525,553,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6526,553,DISC,PLUG TYPE,,
6527,553,ENDS,BUTT WELDING; ASME B16.10: SHORT BODY (SPECIFY WELD END BORE),,
6528,553,OPERATOR,"2""-8"" HANDWHEEL, 10""-14"" GEAR",,
6529,553,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6530,553,PORT,N/A,,
6531,553,RATING,ASME CLASS 1500,,
6532,553,STANDARD,ASME B16.34,,
6533,553,STEM,11-13% CR.,,
6534,553,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6535,553,TYPE,GLOBE - PRESSURE SEAL,,
6536,554,BODY,"FORGED 1-1/4 CR - 1 MO; ASTM A182, GR F11",,
6537,554,BONNET,"WELDED, OS&Y",,
6538,554,DISC,PLUG TYPE,,
6539,554,ENDS,"BUTT WELDING, XS BORE",,
6540,554,OPERATOR,HANDWHEEL,,
6541,554,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6542,554,PORT,N/A,,
6543,554,RATING,ASME CLASS 1500,,
6544,554,SERVICE,SUPERHEATED STEAM AT 1050F MAXIMUM DESIGN TEMPERATURE.,,
6545,554,STANDARD,ASME B16.34,,
6546,554,STEM,11-13% CR.,,
6547,554,TRIM,"PLUG: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6548,554,TYPE,GLOBE,,
6549,555,BODY,FORGED CARBON STEEL; ASTM A105,,
6550,555,BONNET,"WELDED, OS&Y",,
6551,555,DISC,PLUG TYPE,,
6552,555,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6553,555,OPERATOR,HANDWHEEL,,
6554,555,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6555,555,PORT,N/A,,
6556,555,RATING,ASME CLASS 1500,,
6557,555,STANDARD,ASME B16.34,,
6558,555,STEM,316 STAINLESS STEEL,,
6559,555,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
6560,555,TYPE,GLOBE,,
6561,556,BODY,"FORGED 2-1/4 CR - 1 MO; ASTM A182, GR. F22",,
6562,556,BONNET,"BOLTED, OS&Y, RING JOINT",,
6563,556,DISC,"LOOSE, PLUG TYPE",,
6564,556,ENDS,RING JOINT FLANGED,,
6565,556,OPERATOR,HANDWHEEL,,
6566,556,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6567,556,PORT,N/A,,
6568,556,RATING,ASME CLASS 1500,,
6569,556,STANDARD,ASME B16.34,,
6570,556,STEM,11-13% CR.,,
6571,556,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6572,556,TYPE,GLOBE,,
6573,557,BODY,CAST 2-1/4 CR - 1 MO; ASTM A217 GR. WC9,,
6574,557,BONNET,"BOLTED, OS&Y",,
6575,557,DISC,PLUG TYPE,,
6576,557,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6577,557,OPERATOR,HANDWHEEL,,
6578,557,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6579,557,PORT,N/A,,
6580,557,RATING,ASME CLASS 1500,,
6581,557,STANDARD,ASME B16.34,,
6582,557,STEM,11-13% CR.,,
6583,557,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6584,557,TYPE,GLOBE,,
6585,558,BODY,"CAST 2-1/4 CR - 1 MO; ASTM A217, GR WC9. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6586,558,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6587,558,DISC,PLUG TYPE,,
6588,558,ENDS,BUTT WELDING; ASME B16.10: SHORT BODY (SPECIFY WELD END BORE),,
6589,558,OPERATOR,"2""-8"" HANDWHEEL, 10""-14"" GEAR",,
6590,558,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6591,558,PORT,N/A,,
6592,558,RATING,ASME CLASS 1500,,
6593,558,STANDARD,ASME B16.34,,
6594,558,STEM,11-13% CR.,,
6595,558,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6596,558,TYPE,GLOBE - PRESSURE SEAL,,
6597,559,BODY,CAST 5 CR - 1/2 MO; ASTM A217 GR. C5,,
6598,559,BONNET,"BOLTED, OS&Y, RING JOINT",,
6599,559,DISC,PLUG TYPE,,
6600,559,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6601,559,OPERATOR,HANDWHEEL,,
6602,559,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6603,559,PORT,N/A,,
6604,559,RATING,ASME CLASS 1500,,
6605,559,STANDARD,ASME B16.34,,
6606,559,STEM,11-13% CR.,,
6607,559,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6608,559,TYPE,GLOBE,,
6609,560,BODY,FORGED 5 CR - 1/2 MO; ASTM A182 GR. F5,,
6610,560,BONNET,"BOLTED, OS&Y, RING JOINT",,
6611,560,DISC,"LOOSE, PLUG TYPE",,
6612,560,ENDS,RING JOINT FLANGED,,
6613,560,OPERATOR,HANDWHEEL,,
6614,560,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6615,560,PORT,N/A,,
6616,560,RATING,ASME CLASS 1500,,
6617,560,STANDARD,ASME B16.34,,
6618,560,STEM,11-13% CR.,,
6619,560,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6620,560,TYPE,GLOBE,,
6621,561,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
6622,561,BONNET,"BOLTED BONNET, OS&Y",,
6623,561,DISC,PLUG TYPE,,
6624,561,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6625,561,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 20"" GEAR",,
6626,561,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6627,561,PORT,N/A,,
6628,561,RATING,ASME CLASS 1500,,
6629,561,STANDARD,ASME B16.34,,
6630,561,STEM,11-13% CR.,,
6631,561,TRIM,"DISC: 11-13% CR, CO CR-A HARDFACED., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6632,561,TYPE,GLOBE,,
6633,562,BODY,"CAST 1-1/4 CR - 1/2 MO; ASTM A217, GR WC6",,
6634,562,BONNET,"BOLTED BONNET, OS&Y",,
6635,562,DISC,PLUG TYPE,,
6636,562,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6637,562,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR",,
6638,562,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6639,562,PORT,N/A,,
6640,562,RATING,ASME CLASS 1500,,
6641,562,STANDARD,ASME B16.34,,
6642,562,STEM,11-13% CR.,,
6643,562,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6644,562,TYPE,GLOBE,,
6645,563,BODY,"FORGED 1-1/4 CR - 1 MO; ASTM A182, GR F11",,
6646,563,BONNET,"WELDED, OS&Y",,
6647,563,DISC,PLUG TYPE,,
6648,563,ENDS,SOCKETWELD,,
6649,563,OPERATOR,HANDWHEEL,,
6650,563,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6651,563,PORT,N/A,,
6652,563,RATING,ASME CLASS 1500,,
6653,563,SERVICE,SUPERHEATED STEAM AT 1050F MAXIMUM DESIGN TEMPERATURE.,,
6654,563,STANDARD,ASME B16.34,,
6655,563,STEM,11-13% CR.,,
6656,563,TRIM,"PLUG: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6657,563,TYPE,GLOBE,,
6658,564,BODY,FORGED CARBON STEEL; ASTM A105,,
6659,564,BONNET,"WELDED, OS&Y",,
6660,564,DISC,PLUG TYPE,,
6661,564,ENDS,SOCKETWELD,,
6662,564,OPERATOR,HANDWHEEL,,
6663,564,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6664,564,PORT,N/A,,
6665,564,RATING,ASME CLASS 1500,,
6666,564,STANDARD,ASME B16.34,,
6667,564,STEM,11-13% CR.,,
6668,564,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6669,564,TYPE,GLOBE,,
6670,565,BODY,"FORGED 1-1/4 CR - 1/2 MO; ASTM A182, GR F11",,
6671,565,BONNET,"WELDED, OS&Y, RING JOINT",,
6672,565,DISC,PLUG TYPE,,
6673,565,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6674,565,OPERATOR,HANDWHEEL,,
6675,565,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6676,565,PORT,N/A,,
6677,565,RATING,ASME CLASS 1500,,
6678,565,STANDARD,ASME B16.34,,
6679,565,STEM,11-13% CR.,,
6680,565,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6681,565,TYPE,GLOBE,,
6682,566,BODY,FORGED CARBON STEEL; ASTM A105,,
6683,566,BONNET,"BOLTED, OS&Y, RING JOINT",,
6684,566,DISC,"LOOSE, PLUG TYPE",,
6685,566,ENDS,RING JOINT FLANGED,,
6686,566,OPERATOR,HANDWHEEL,,
6687,566,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6688,566,PORT,N/A,,
6689,566,RATING,ASME CLASS 1500,,
6690,566,STANDARD,ASME B16.34,,
6691,566,STEM,11-13% CR.,,
6692,566,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6693,566,TYPE,GLOBE,,
6694,567,BODY,FORGED CARBON STEEL; ASTM A105,,
6695,567,BONNET,"BOLTED, OS&Y, RING JOINT",,
6696,567,DISC,"LOOSE, PLUG TYPE",,
6697,567,ENDS,RING JOINT FLANGED,,
6698,567,OPERATOR,HANDWHEEL,,
6699,567,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6700,567,PORT,N/A,,
6701,567,RATING,ASME CLASS 1500,,
6702,567,STANDARD,ASME B16.34,,
6703,567,STEM,316 STAINLESS STEEL,,
6704,567,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
6705,567,TYPE,GLOBE,,
6706,568,BODY,CAST CARBON STEEL; ASTM A216 GR. WCB,,
6707,568,BONNET,"WELDED, OS&Y",,
6708,568,DISC,PLUG TYPE,,
6709,568,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
6710,568,OPERATOR,HANDWHEEL,,
6711,568,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6712,568,PORT,N/A,,
6713,568,RATING,ASME CLASS 1500,,
6714,568,STANDARD,ASME B16.34,,
6715,568,STEM,11-13% CR.,,
6716,568,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
6717,568,TYPE,GLOBE,,
6718,571,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6719,571,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6720,571,DISC,PLUG TYPE,,
6721,571,ENDS,BUTT WELDING; ASME B16.10: SHORT BODY (SPECIFY WELD END BORE),,
6722,571,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 14"" GEAR",,
6723,571,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6724,571,PORT,N/A,,
6725,571,RATING,ASME CLASS 1500,,
6726,571,STANDARD,ASME B16.34,,
6727,571,STEM,11-13% CR.,,
6728,571,TRIM,"PLUG: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
6729,571,TYPE,GLOBE - PRESSURE SEAL,,
6730,572,BODY,"CAST 347 STAINLESS STEEL; ASTM A351, GR. CF8C. WALL THICKNESS SHALL MEET API 600 CLASS B.",,
6731,572,BONNET,"BOLTED PRESSURE SEAL, OS&Y",,
6732,572,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
6733,572,DISC,PLUG TYPE,,
6734,572,ENDS,BUTT WELDING; ASME B16.10: SHORT BODY (SPECIFY WELD END BORE),,
6735,572,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 14"" GEAR",,
6736,572,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6737,572,PORT,N/A,,
6738,572,RATING,ASME CLASS 1500,,
6739,572,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
6740,572,STANDARD,ASME B16.34,,
6741,572,STEM,321 OR 347 STAINLESS STEEL,,
6742,572,TRIM,"PLUG: 347 STAINLESS STEEL, CO CR-A HARDFACED, SEAT: 347 STAINLESS STEEL, CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
6743,572,TYPE,GLOBE - PRESSURE SEAL,,
6744,573,BODY,"FORGED 347 STAINLESS STEEL; ASTM A182, GR. F347",,
6745,573,BONNET,"BOLTED, OS&Y, RING JOINT",,
6746,573,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
6747,573,DISC,"LOOSE, PLUG TYPE",,
6748,573,ENDS,SOCKETWELD,,
6749,573,OPERATOR,HANDWHEEL,,
6750,573,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
6751,573,PORT,N/A,,
6752,573,RATING,ASME CLASS 1500,,
6753,573,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
