Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
FCB ,20071101,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced #6000 MALE SOCKETWELD END with 6980 PSIG, MALE THREADED END 1"" - changed descrition to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTEGREAL BLEED VALVE Replaced: V60820 with V60811",LOOMT0  ,2007-11-1
FCB ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80 BORE:  #493",LOOMT0  ,2009-2-13
FCD ,19961217,,1. Changed Instru. Spec. from S-1 to S-4,PCSSME  ,1996-12-17
FCD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FCD ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FCD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FCD ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCD ,19990616,GATE VALVES                                                                                         ,"Added 1/2"" to 1-1/2"" flanged valve.",PCSSME  ,1999-6-16
FCD ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FCD ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FCD ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FCD ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FCD ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
FCD ,20071101,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced #6000 MALE SOCKETWELD END with 6980 PSIG, MALE THREADED END 1"" - changed descrition to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTEGREAL BLEED VALVE Replaced V60820 with V60811",LOOMT0  ,2007-11-1
FCD ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
FCI ,20020328,,CREATED LINE SPEC FOR TRANSITION FROM PROCESS TO O2 SERVICE DURING REGENERATION. R.F.,COBBS2  ,2002-9-11
FCI ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FCI ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FCI ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FCI ,20080417,,"Revised the following Special Notes to read: A. ALL VALVES, GASKETS, AND OTHER NON-WELDED COMPONENTS SHALL BE ORDERED AS ""PREPARED FOR OXYGEN SERVICE"".  THIS NORMALLY INCLUDES CHEMICAL CLEANING AND SPECIAL PACKAGING.  C.  THE INSTALLED PIPING SYSTEM SHALL BE MECHANICALLY AND CHEMICALLY CLEANED TO REMOVE CONTAMINANTS SUCH AS OIL, GREASE, LUBRICANTS, PAINTS, ETC., AND PARTICULATES SUCH AS WELD SLAG AND METAL CHIPS FROM MACHINING AND CUTTING OPERATIONS.  REFER TO SOA-2100-04 FOR SYSTEM CLEANING PROCEDURE.  REFER TO ""MAINT. NOTE"" SECTION FOR FIELD CLEANING FOR USE ONLY ON INDIVIDUAL INTEMS IN ABNORMAL SITUATIONS WHEN COMMERICALLY CLEANDED ITEMS ARE NOT AVAILABLE.",LOOMT0  ,2008-4-17
FCI ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80 BORE:  #493",LOOMT0  ,2009-2-13
FD  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FD  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
FD  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FD  ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FD  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FD  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FD  ,20021120,,"RE-INSERTED PREVIOUSLY OMITTED NOTE ""GOVERNED BY API 941-NELSON CURVE"" IN MAXIMUM TEMPERATURE FIELD. R.F.",COBBS2  ,2002-11-20
FD  ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FD  ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FD  ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FD  ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FD  ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
FD  ,20071101,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced #6000 MALE SOCKETWELD END with 6980 PSIG, MALE THREADED END 1"" - changed descrition to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTEGREAL BLEED VALVE Replaced V60820 with V60811",LOOMT0  ,2007-11-1
FD  ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
FE  ,19961217,,. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FE  ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FE  ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FE  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FE  ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
FE  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FE  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FE  ,20021120,BALL VALVES (METAL SEATED)                                                                          ,Revised note #43 with reference to correct  P&ID.,FLORJR  ,2002-11-20
FE  ,20021121,BALL VALVES (METAL SEATED)                                                                          ,Corrected ASTM grade designation from WC5 to C5 on V#06833.,FLORJR  ,2002-11-21
FE  ,20021121,GLOBE VALVES                                                                                        ,Corrected ASTM designation from WC5 to C5 on V#06450.,FLORJR  ,2002-11-21
FE  ,20041209,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description.,THOM1J  ,2004-12-9
FE  ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
FE  ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
FE  ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"": CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
FE  ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
FE  ,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
