Valve_No,Valve_Note,Valve_Manuf_Remarks,Last_Updt_Id,Last_Updt_Date
V15412,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15413,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS.  ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15414,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-9-14
V15415,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-11
V15416,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-11
V15417,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS. ",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-11
V15418,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-8-8
V15419,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V15421,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-11
V15422,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-9-14
V15423,,,PCSSME  ,1999-7-19
V15424,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15425,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-29
V15426,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15427,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15428,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15429,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V15430,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-29
V15431,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-29
V15432,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-29
V15433,,,PCSSME  ,1999-7-19
V15434,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15435,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15436,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15437,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-2-16
V15438,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V15439,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15440,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V15441,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-9-14
V15442,"OPEN FOR USE  FOR ULSD, USE V15457",,HEDSTX  ,2008-8-6
V15443,"***************NEEDS TO BE MODIFIED FOR GAC4 SPEC*************************  RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, APPENDIX I.  ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER  APPENDIX VI MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15444,***************NEEDS TO BE MODIFIED FOR GAC4 SPEC************************* , ,HEDSTX  ,2008-5-13
V15448,,,LOOMT0  ,2007-11-8
V15449,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS.  ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,LOOMT0  ,2007-11-8
V15450,None,,PCSSME  ,1999-5-4
V15451,,,PCSSME  ,1999-5-4
V15452,,,PCSSME  ,1999-5-4
V15453,,,PCSSME  ,1999-5-4
V15454,,,PCSSME  ,1999-5-4
V15455,,,PCSSME  ,1999-5-4
V15456,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,HEDSTX  ,2008-8-11
V15457,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15458,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15459,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-9-14
V15460,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-9-14
V15500,,,PCSSME  ,1998-12-29
V15501,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",(1) SPRING LOADED,PCSSME  ,1998-12-29
V15502,VALVES SHALL COMPLY WITH NACE MR0103.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.,(1) SPRING LOADED,MARTD6  ,2007-12-3
V15503,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,HEDSTX  ,2008-9-14
V15504,, ,HEDSTX  ,2008-9-14
V15506,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15507,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15508,,(1) SPRING LOADED,PCSSME  ,1998-12-29
V15509,, ,HEDSTX  ,2008-9-14
V15510,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,HEDSTX  ,2008-9-14
V15511,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15512,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15513,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15514,None,,PCSSME  ,1998-12-29
V15516,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS. ",,PCSSME  ,1998-12-29
V15521,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION BE SUBSTITUTED  FOR RT FOR FORGINGS.","(1) CLASS 1680, Y-PATTERN",PCS41CR ,1997-7-30
V15522,None, ,HEDSTX  ,2008-2-16
V15523,,"(1) CLASS 1680, Y-PATTERN, SPRING LOADED",PCS41CR ,1997-7-30
V15524,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.", ,HEDSTX  ,2008-5-13
V15525,,DISCONTINUED,,
V15526,,DISCONTINUED,,
V15527,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",(1) SPRING LOADED,MARTD6  ,2007-12-3
V15528,None,,PCSSME  ,1998-12-29
V15529,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",(1) SPRING LOADED,PCS41CR ,1997-7-30
V15530,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15531,None,,PCSSME  ,1998-12-29
V15532,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15533,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-29
V15534,None,,PCSSME  ,1998-12-29
V15535,None,,PCSSME  ,1998-12-29
V15536,None,,PCSSME  ,1998-12-29
V15537,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,MARTD6  ,2007-12-3
V15538,,,LOOMT0  ,2007-11-8
V15539,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D.  ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,MARTD6  ,2007-11-12
V15540,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D.  ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,LOOMT0  ,2007-11-7
V15550,,,PCSSME  ,1999-5-4
V15551,,,PCSSME  ,1999-5-4
V15552,,,PCSSME  ,1999-5-4
V15553,,,PCSSME  ,1999-5-4
V15554,,,PCSSME  ,1999-5-4
V15700,,EXISTING AT C.P.,,
V15701,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS. ",EXISTING AT C.P.,,
V15702,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS. ",EXISTING AT C.P.,PCS41CR ,1997-7-31
V15800,"1) RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.  2)  FIRESAFE TO API 607, LATEST EDITION, REQUIRED. ",,,
V15801,"1)  RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.  2)  FIRESAFE TO API 607, LATEST EDITION, REQUIRED. ",,,
V15802,"FIRESAFE TO API 607, LATEST EDITION, REQUIRED. ",,,
V15803,"FIRESAFE TO API 607, LATEST EDITION, REQUIRED. ",,,
